ID,content
6416,"Livin parah kali udah 3 bulan di ulang terus verifikasi wajah ttp aja gagal udah buat offline kartunya tapi pas coba login online yg gk bisa cuma verifikasi wajah, ini gimana? Bukanya mempermudah malah mempersulit nasabah"
6417,Perbaiki dong ganguan mulu
6418,Update malah sering error masih bagus bca. Jelek dan gak berkualitad
6419,"Aneh ganti no telepon aja ngga bisa, padahal udah ke bank"
6420,Tolong perbaiki livin suka force close sendiri .. .. berhari hari punya saya tidak bisa dibuka .. terimakasih
6421,sudah sebulan saya mau buat living tapi belum bisa masuk sampai sekarang?
6422,"Mandiri makin ga jelas... kemarin saldo sempat ketarik tanpa pemberitahuan sekarang saldo saya juga ketarik lagi dalam jumlah lumayan tanpa ada pengecekan atau pun persetujuan dari saya,,,disitu tertera belanja online sedangkan saya tidak ada belanja apapun pada saat itu udah ngirim laporan gada respon"
6423,Tolong Tambahkan Catatan (Opsional) pada transaksi QRIS
6424,Update tapi zonk apk update
6425,"Admin kenapa yah Livin gua gabisa di untuk transaksi, udah 2 Minggu blm bisa2"
6426,"Bug force close di samsung 24 ultra masih berlanjut, belum di perbaiki... Malas banget kalau harus buka ulang aplikasi terus. Ga praktis jadinya, Pakai jaringan wifi dan telkomsel"
6427,Top
6428,Aku daftar lewat apk ini trus hp ku yg ku pakai buat daftar ini mati total alias rusak aku belom ambil kartu nya aku daftar ulang ke hp ini mah minta no tabungan dan tgl aktif nya tolong dong solusi nya apakah aku harus ke kantin lilin by mandiri
6429,"Kok bisa kadaluarsa kartu ATM SAYA ,padahl saya udah isi saldo"
6430,Kok saldo saya bisa berkurang sendiri
6431,"Lemot banget aplikasi ini, udah mah kalo malem gangguan mulu menghambat transaksi banget, gk kaya sebelah lancar jaya, buruk sekali"
6432,min saya minta tolong ubah no hp agar bisa login Livin ke kantor terdekat di sei rampah dan katanya tunggu notifikasi Gmail tetapi udah 3 BLN ga ada notiff nya
6433,Tdk bisa masuk
6434,Tolong di perbaiki dong aplikasinya.. bayak kendala
6435,Login aja dipersulit padahal memang rekening gw sendiri
6436,"Transaksi eror mau top up e walett kadang gak bisa ,padahal saldo ada terus stor tunai kadang suka di tolak harus via transfer perbaikin lagi ya min ini apk tabungan uang loh trs perusahaan besar dan udah punya nama juga, tapi apk masih banyak kendala kayak gak bermodal , jangan kalah sama dana dong !"
6437,Mantap
6438,Frivikasi wajah agak susah d suruh berkedip udah d kedip kan mata tpi tidak bisa juga
6439,Lumayan
6440,kenapa livin by mandiri tidak muncul paylaternya di akun saya bos tolong di bantu ..padahal saya sudah transaksi puluhan juta!!!!🙏🙏🙏🙏
6441,Saat loading per Tama sang at lama says such all nya
6442,"Aneh livin di download pas di buka tulisan nya sistem operasi tidak mendukung, tapi ko Bca mobile bisa, spt nya livin eror total"
6443,"Parah, masak terus suruh selfie dan ganti password,"
6444,"Sumpah mau login ke aplikasi nya gak kebuka kebuka mahal gak bisa masuk sama sekali ke aplikasi nya ,tolong pihak IT bank mandiri di perbaiki ,ini cukup menghambat bagi nasabah"
6445,Udah di TF temen berhasil malah ga masuk saldonya ini gimana si livin
6446,bagus
6447,"Smga mandiri sukses sllu, pengajuan KSM di tolak terus🤭🤭🤭"
6448,"Kadang kadang eror,susah di pakai"
6449,Is The Best ❤️❤️
6450,Saya sangat puas pakai living by mandiri
6451,Knpa vertifikasi wajah tidak bisa padahal sebelum nya sudah ada mbking mndri
6452,Ok
6453,Mantap
6454,"Perlu di perbaiki,loding terlalu lama. Suka kembali lagi tapi untuk masuk kembali sulit"
6455,"Masak baru daftar coba aku isi saldo bisa tapi buat tranfer keluar nggk bisa,yang jamnya nggk sesuai,terus buat apa daftar kalo nggk bisa di pakai"
6456,Pengiriman tertunda tapi saldonya kepotong gimana caranya bos
6457,"Apk tolong d perbaiki dong, masa sistem handphone saya tidak mendukung"
6458,Mantap
6459,Ini gimana mlh tambah parah aplikasi di buka putus trs gak bs di pake Kl bisa di perbaiki mending ttp aja aplikasi Livin Ngecewak i Mau transaksi gak bisa di pake
6460,jos gandos
6461,Jngan mau berlangganan di bank mandiri pelayanan lama dan trasaksi sya tertundah saldo udah ke potong udh 3x24 gak di balikin uangnya.. sya sarankan pinda bank lain sebelum terjadi seperti sya.!! INFO fakta bila mna dari pihak bank gak trima mangga datang ke sya langsung .! Bukti ada
6462,"Kecewa satu kata untuk aplikasi livin by mandiri, setiap ingin traksaksi menggunakan aplikasi ini selalu sajah tidak bisa dan muncul ""Jaga keamanan akun dan aktivitas anda, periksa di hp tidak ada yg di kenal matikan fitur berbagi bal bal bal "" apa yg di matikan orang sudah di matikan dan tidak ada fitu2 mencurigai , hp sudah pengaturan pabrik tapi masih ajah Tidka bisa. Tlp ke 14000 tidak ada solusi sudah di email ke email mandiri tidak ada solusi. Dari bulan November sampai sekarang ."
6463,Bagus sekali
6464,sangat bagus
6465,Malah tidak bisa masuk apk jelek tidak tau harus ketik nomor apa supaya bisa masuk ke akun livin
6466,"Pengalaman buruk daftar m bangking pakai livin,, verifikasi wajah sudah 10000000000000XXXX berkedip tapi gak bisa"",, giliran sudah slesai verifikasi wajah, malah balik lagi suruh daftar kembali ke pertama,, apk error gak di perbaiki ,, payah payah"
6467,"Saya sekarang ada teman yg sangat perlu di transfer uang tapi ini aplikasi tidak ada pembenahan sudah 3 hari komplain di IG malah disuruh saya atur waktu di pengaturan, setelah saya lihat banyak juga di ulasan nasib orang yg sama seperti saya"
6468,Aplikasi bodoh login aja gak bisa
6469,Dah satu bulan lumpuh aplikasi saya. . Tidak bisa dibuka. . Apakah ga bisa pulih lagi ya dan ga bisa digunakan lagi aplikasi nya. . Kecewa😥😟 Tolong dong maintenance nya digercepin. .
6470,mntap
6471,"Kenapa selalu loading dibuka berat, perlu ubdet tiap hari"
6472,Gimana ini Livin kok makin buruk
6473,"Kenapa pada saat buka Livin bilng screen layar, hapus app yg tidak di pakai"
6474,Ok
6475,Keren
6476,Aplikasi yg 👎👎👎👎👎 susah log in
6477,"Cek pengaturan jam handphone anda yukk, kocak nyusahin orang aja.!!!!!!"
6478,Aplikasi cacat
6479,Srg gangguan
6480,Gak bisa transakasi Aplikasi cacat Setiap mau transakasi selalu ga bisa dan sudah memasuki pin selalu muncul atur penggunaan jam padahal jam nya sudah otomatis
6481,Ok
6482,sampah
6483,Livin by mandiri sy tidak bisa tranfer. Bisa kah di bantu Jaringan setabil tapi tetap tidak bisa tranfer
6484,Suka
6485,"Kenapa saya mau bayar pulsa kok susah ya, ga mau proses, padahal udh masukin pin juga. Alasannya belum dapat diproses, dan suruh cek waktu dan tanggal otomatis biar bisa masuk livin. Padahal udh otomatis Atau alasan kedua alasannya transaksi ga bisa diproses, suruh kembali lagi ke halaman, baru muat halaman lagi. Info solusi dong. Gimana nih..."
6486,Aplikasi Buruk... Setiap mau transfer gagal terus Baik sesama mandiri maupun ke bank lain.
6487,Pengajuan pinjaman kok di tolak
6488,Bagus
6489,Smart
6490,Udah mau 1 minggu gak bisa login knp yaa?? Padahal biasanya gak selama ini palin 1 atu 2hari ajh
6491,"Semakin lama bukannya tambah baik malah tambah jelek,, setiap transaksi gagal terus karena pengaturan jam tidak sesuai katanya,, disuruh ikut pengaturan jaringan lah pengaturan jam kn memang sudah otomatis sesuai jaringan apalagi yang tidak sesuai"
6492,Meningkatkan keamanan nasabah
6493,Ribet .. kebanyakan password .. suruh Gonta ganti password terus ... Pokok.nya ribet .. mohon di buat simpel saja . Agar mudah untuk bertransaksi ..
6494,Kenapa g bisa dibuka haduh padahal urgent
6495,Kenapa saya mau daftar livin salu tidak ada layanan?
6496,Kenapa akun Livin nya keluar sendiri
6497,"Kenapa sekarang mau Top up aja susah ,yg pengaturan jam lah padahal udah otomatis ,mau bayar merchant pun juga begitu.. livin ada apa ya"
6498,Tidak bisa login lagi setelah hapus aplikasi
6499,Sangat sangat membantu
6500,kenapa saat masuk tidak terhubung
6501,Bagus
6502,Loading nya lama lelet
6503,"sangat buruk, tidak recomemd untuk buka rek menggunakan aplikasi ini, saat di pemilihan pekerjaan tidak masuk akal harus memilih yang di tawarkam sedang tidak ada nama perusahaan saya"
6504,"kenapa setiap mau transfer ke bank lain,tidak bisa dan disuruh ke pengaturan tanggal dan waktu, padahal di pengaturan tidak ada tanggal dan waktunya"
6505,Tolong pihak livin kok habis di hapus mau masuk lg katanya hp tidak suport padahal sebelumnya aman aman aja tolong cepat di tindak lanjuti
6506,"Akhir"" aplikasinya parah, transfer sulit gagal terus, login sulit, bahkan verifikasi wajah gagal terus. Tolong diperbaiki ini aplikasinya, agar tidak menganggu transaksi perbankan nasabah."
6507,Tidak dapat login ke apk nya
6508,Bagus ini aplikasi nya
6509,Terimakasi bintang ny livin' by mandiri Semua dengan muda 'dengan soal ATMI ny mau pengeriman dan top up lebi muda dan membantu sangat besar tentang kepetingan ...tapi saya sudah lama pake ini hampir 2 tahun di pt perusahan kebun belom bisa atau muncul pinjamann ...
6510,ok
6511,"Ga ngerti sama livin ini.. sebelum jatuh tempo tgl tagihan udah di potong jauh dari tanggal, tagihan kartu kredit sudah di bayarkan bulan sebelumnya, bulan berikutnya ada tagihan yg sama... Apa maksutnya dah???"
6512,"Halo bank BUMN aplikasi kalian sering trouble, usaha apa yang nyata dari perbaikan sistemnya. Apakah hanya akan selalu balasan kami akan membangun, memperbaiki terus. Akankah kalah bersaing dengan bank swasta"
6513,Saat mau verifikasi aplikasi tiba tiba keluar sendiri
6514,Lag
6515,baik
6516,"apk jelek, mau tf aja gabisa"
6517,Kalau buat transfer atau top up sekarang susah suruh cek pengaturan jam dan waktu tolong dibenahi yaa
6518,Sekarang makin susah login
6519,"Slmat pagi ibu/BPK, mohon wktunya sbntr. Saat ini sy sedang di persibuk, kluar masuk ke apk Livin. D tolak terus. Mohon bntuanya DRI pihak🙏🙏"
6520,Knpa mobile banking saya di blokir dan kartunya....tanpa ada.... pemberitahuan dulu....
6521,Mantap terbaik👌👌
6522,Ternyata keluhan sama. gagal transaksi dari jam 1 malam bahkan sampai jam 5 pagi.
6523,aplikasi monyet
6524,Mantap
6525,"Dari tampilan sudah oke,, tapi sayang kelamaan loading,gak bisa buat gercep, tolong di tingkatkan lagi...trims"
6526,"Kenapayaa livin bnyak pemeliharaan nya itu ngke apa ngke,tiap kalo malem atau subuh jadi kehambat kalo mau ada transaksi ☹️☹️kadang ber jam jam gitu pemeliharaan nya kadang transaksi tiba tiba gagal padahal ngga lagi pemeliharaan"
6527,"Aplikasi tidak bisa buat transfer terus,biasanya bisa,aneh"
6528,Makasih Livin mandiri sangat membatu
6529,Ok
6530,👍
6531,HP says Hlg says ke mandiri but gurus di buat ribet😑 akun saya di retas
6532,Bagus
6533,Assalamualaikum. mohon maaf ganggu. au. . saya udah daftar lewat livin. dari tanggal 6/januari/2015. tapi sampai saat ini kok belom ada kabar ya kak. . mohon segera di tindak lanjuti kak. agar lebih cepat
6534,Mantap
6535,Mantap
6536,Sering bangett gangguan... Mohon d perbaiki lgi. Mau TF aja lama... Gangguan mulu
6537,Log in di perangkat baru susah banget selalu ada tulisan harus verifikasi tambahan itu kenapa ya?tolong diperbaiki
6538,"Knpa di isi saldo bisa tapi buat transfer tidak bisa,mohon bantuanya"
6539,Sangat mudah untuk di gunakan
6540,Kenapa untuk transfer kok gagal terus padahal sandinya betul.. tolong d perbaiki dong
6541,Udah berkali-kali nyoba daftar lagi gak bisa2 log in. Entah gimana harusnya . Mau liat riwayat mutasi jadi bingung ini ... Masa tbtb uang di atm hilang 675rb..🥹😭😭😭 saldonya habis sendiri
6542,Oke lahh gampang buat transaki
6543,"Sangat membantu proses,pokonya mantab👍👍👍"
6544,Thank you PS.
6545,Mantap
6546,"Tolong aplikasi nya di update dan lebih di kembangkan lagi sehingga memudahkan calon nasabah untuk login ke aplikasi Livin by Mandiri, tidak seperti sekarang harus pakai nomor kartu debit untuk login nya, seharusnya cukup pakai password atau finger print seperti aplikasi² yang lain. Tolong sistem kamera pemindai wajah yang ada di aplikasi Livin by Mandiri di perbaiki lagi karena untuk android redmi 4a verifikasi wajah gagal terus ( tidak bisa sama sekali ), terima kasih atas perhatiannya."
6547,Puasss
6548,"Aktivasi kartu di livin gagal terus, padahal pasword sudah benar🥲"
6549,"Keren sih menurut saya ini aplikasi mbanking yang relevan, enakeun gitu, fiturnya banyak, membantu juga sih"
6550,Makin sini makin keliatan jeleknya aplikasi livin apalagi saat proses verifikasi wajah...udh berbagai cara tp tetap susah dan hampir gk bisa mendeteksi
6551,Mantap
6552,Sering error pas mau tf
6553,"Makin buruk aja , bukannya diperbaiki. Fitur yg ga penting malah ditambahin , udah gabisa dibuka Mulu, sering gangguan , qris juga gagal terus aneh dah nih Livin."
6554,"Aplikasi tidak berguna, tidak banyak jenis pekerjaan yg ditemukan, selfi ulang kali tidak bisaa,, TIDAK BERGUNA"
6555,Bahaya kah nih buat transaksi apa pun ngak bisa uda beberapa hari ini.apa lagi Should donw livin kena heker?
6556,"Dapat membantu segala macam kebututuhan,,,"
6557,terbaik
6558,Males banget ga guna mending copot karna ga bisa dibuka livin byk mandiri
6559,sering error
6560,Sangat mmbantu
6561,Kok Livin saya ngak bisa buat transfer
6562,"Kenapa gk bisa masuk ke aplikasi nya min? padahal kemaren bisa masuk, sekarang GK bisa malah mental keluar terus"
6563,"Lama ga buka Livin kenapa sekarang tampilannya malah kaya alay ya,terlalu rame sampe bingung"
6564,Ok
6565,Good
6566,Tolong min livin saaaya gk bisa2 dibukaaaaa
6567,Bagus ok
6568,"Gk bisa apa d tingkatkan lebih baik lagi,setiap mau transaksi selalu ""transaksi belum dapat di lanjutkan"" . Tampilanya aja ok daleman nya eror semua"
6569,Susah saat verifikasi wajah gagal terus kenapa
6570,"Aplikasi gak bisa dipake transaksi, tolong cepat diperbaiki bug nya"
6571,hp ke reset jadi ga bisa lagi login
6572,"Apa apaan pakai seting waktu segala, udah di seting masih tidak kena,,,"
6573,Aplikasinya ke rest sendiri. Mau login ulang ga bisa. Harus memasukkan no kartu debit. Masalahnya saya ga punya no kartu debitnya. Cek email awal pembukaan tabungan cuma dapat no rek. Solusi?
6574,lambat nungguin Kode OTP nya tolong perbaiki sistem nya klau daptar susah berulang2 aplikasi kurang memuaskan
6575,"Kenapa Mbanking mandiri tidak bisa dipakai transfer ya, top up e-walet juga nggak bisa, selalu coba ulang lokasi atau jam berbeda. Sudah setting ulang pengaturan tetap tidak bisa dipakai transfer atau Top up"
6576,"Sangat membantu,, Tapi tolong munculkan fitur2 pinjaman di akun saya lagi🙏"
6577,"cukup livin d tangan, semua transksi dalam genggaman, aplikasi yg sangat membantu dalam hal apapun ,pengoprasiannya juga sangat mudah, terima kasih livin 🫰"
6578,gak muncul saldo kaya versi sebelum nya.
6579,Very good
6580,"Tolooooooooong...aku mau verifikasi wajah sdh berulang kali gak bisa,aku manusia bukan robot....🙏🙏🙏"
6581,verifikasi wajah masa ga kedect
6582,Kak kenapa ngga bisa buat isi token listrik ?
6583,tidak bisa dipakai transaksi
6584,Bagus Sangat membantu
6585,"Android 13 tidak mendukung untuk aplikasi ini, kok bisa?"
6586,"udah sekitar 2 mingguan buat transaksi gagal terus, buat top up juga gak bisa, beli barang tinggal transfer, pas mau transfer malah gagal terus, dicoba beberapa kali tetep gagal, payah aplikasinya"
6587,"gak bisa transaksi, karena seting tanggal dan jam di hp gak sesuai. padahal jam sudah sesuai dan otomatis sesuai sim card"
6588,Transaksinya tertunda tapi saldonya sudah hangus gimna solusinya inii
6589,"Tolong diupdet servernya Sudah skian lama make,, akir akir ini sering trobel,pengaturan jam dan lain lain alesanya,, padahal sudah lama gak masalah,kadang untuk top up jga gak bisa"
6590,"Makin aneh aja aplikasinya, tambah berat, di minimize gak bisa,balik ke awal lagi tapi nungguinnya lama. Maintenance lagi lah yang lebih baik"
6591,Nga bisa masuk ke livin
6592,"Dititipin uang bukanya terimakasih,malah klo kita ambil uang di Atm mandiri entah berapa kali mungkin sekitar 8x ,kadang kena admin Rp8500 ,trus kapan tau ambil uang di atm mandiri kena admin lg Rp 1000.. Padahal ambil jg di Atm Mandiri.."
6593,"Buat proxy bi fast kok g bisa, menunya blank, mungkin perlu update"
6594,"Kenapa aplkasi livin by mandiri saya selalu belum berhasil terhubung terus,apakah sedang perawatan atau bagaimana solusinya."
6595,"Force close white/black screen, betulkan."
6596,"Sudah dari awal februari sampai detik ini, saya tidak bisa apa2, baik transfer, top up, dll. Selalu dijawab kendala pengaturan waktu dan tanggal di hp saya. Padahal dari dulu sudah saya setting otomatis. Padahal sebelumnya baik baik saja.. Mengecewakan banget.."
6597,"Pemakaian untuk Mi 14 hyperOs Terbaru belum support, tolong perbaiki.... Masih belum bisa, sudah ada kemajuan, cuma di saat sudah masukan OTP, di aplikasi masih ada tulisan maintenance. TRIMAKASIH"
6598,Mantap
6599,Sangat baik
6600,Mantap
6601,Livin paylater ga muncul diaplikasi padahal pengguna aktif dah lama
6602,bagus saya suka bisa dipakai dimana aja lebih tingkatkan kualitas ya
6603,"Sebelumnya mohon maaf mengapa sy tidk bisa mentransfer dari living yhh ini sungguh menyulitkan saya, mohon agar di perhatikan dan berikan solusinya"
6604,Halo pak kenapa potong administrasi kartu debit satu hari 6 kali potong pak
6605,"kesel bgt knp setiap tf, selalu suruh ngubah jam hp si.. MALAH RIBET BGT. tolong diperbaiki!!"
6606,"Kenapa di aplikasi Livin gak ada fitur CC, apakah belum update atau berkala muncul fitur nya?"
6607,Kenapa sekarang kalau mau transaksi online selalu ga bisa . Eror ya
6608,"Saya baru ganti hp dari vivo 2019 ke samsung a14. Tapi ketika login di hp baru kenapa tertera sistem operasi hp tidak bisa digunakan pada livin by mandiri yaa. Sedangkan ketika saya cek versi androidnya sudah 13. Lalu saya cari tutor di yutub ternyata bisa, tapi ketika scan wajah gagal terus. Padahal itu akun livin saya😭😭 tolong pencerahannya"
